symbol,date,headline,summary,url
AAPL,1735340901,Analyst Says Apple (AAPL) Stock is Expensive Amid ‘Slow-Developing’ Upgrade Cycle,"We recently published a list of Analysts Are Talking About These 10 AI Stocks. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other stocks analysts are talking about. Marco Argenti, Chief Information Officer at Goldman Sachs, recently said that in 2025, the world will witness the […]",https://finnhub.io/api/news?id=eec3def7570ce2288d114aecc8537eca3d892b13f8534769137dc542cca6a9b3
AAPL,1735340400,Santa Claus Deserted the Market. It’s Still Been a Good Year for Stocks.,"Investors are still sitting on a more than 25% gain for the year, and it’s arguable that the frenzied postelection bump pulled forward some of December’s typical gains. Nonetheless, the month’s anemic showing is atypical.",https://finnhub.io/api/news?id=cb7164526647323986802302fda1e867b4fd5e221a6171e11637d3d168982fb0
AAPL,1735340100,MicroStrategy Joins the Nasdaq-100 Stock Index!,And don't forget all the iPhone innovation.,https://finnhub.io/api/news?id=913ca90b2c287a1017d90325456ac75bbee8309b3b4cecf1a9ecae434314878a
AAPL,1735338030,Big Tech's legal battles: What to watch for in 2025,"The US government spent much of 2024 cracking down on tech giants like Google (GOOGL, GOOG), Apple (AAPL), and Meta (META). The efforts started under former President Trump and then carried over into President Biden’s administration. Yahoo Finance senior legal reporter Alexis Keenan appears on Market Domination to discuss key events, including the DOJ's victory in its antitrust case against Google and what to watch for in 2025 as Trump takes office again.  To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Josh Lynch",https://finnhub.io/api/news?id=672182aa4e4e7adb6389e84b446f085240d92a13b80b560763c0701a9fc47d0f
AAPL,1735329540,Tech Slide Weighs on U.S. Stocks,"Major indexes, which had barely budged Thursday, remained on track to finish little changed for the week—and are closing in on strong full-year gains.",https://finnhub.io/api/news?id=1affc8a5ec78f8ac03d16edd11575e2aa5d52d9ff7c55fb35e5d5c9516c10b10
AAPL,1735324716,Apple investors may want to brace for a sell-off,"Apple (AAPL) shares are up about 8% over the past month. But BTIG chief market technician Jonathan Krinsky is warning investors about a potential sell-off in the stock. Krinsky notes that when Apple has posted five straight weeks of gains of more than 2%, the stock tends to fall over the following six weeks. Morning Brief Hosts Brad Smith and Brian Sozzi discuss the call in the video above. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here. This post was written by Stephanie Mikulich.",https://finnhub.io/api/news?id=a524a9ae7838f2829fb848f99390062d6be7d9b9c6280ab4c917a2f657bb5c88
AAPL,1735319041,2024 Stock Market News: The Year At A Glance,"Boosted by AI trends, Apple and other Mag 7 stocks notched all-time highs as the S&P 500 and Nasdaq enjoyed record years.",https://finnhub.io/api/news?id=a8a552c94d253d0c63f9e26ea35322fb5c4b72577c5970aa2575008f5c4d5dd5
AAPL,1735318800,Mag 7 is turning to 'lag 7': How to play tech in 2025,"Piper Sandler managing director and chief market technician Craig Johnson joins Josh Lipton on Market Domination. He suggests that, although stocks like Apple are trending upward, the ""Magnificent Seven"" — which comprises Nvidia (NVDA), Alphabet (GOOG, GOOGL), Tesla (TSLA), Microsoft (MSFT), Amazon (AMZN), Meta (META), and Apple (AAPL) — may become the ""lag seven"" in 2025 as ""the relative performance has not been nearly as strong."" Johnson shares his strategy for navigating the shifting tech landscape in the coming year. ""I would rather see investors — and I suspect this will happen as you get into early 2025 — taking some, not all, but some of their profits out of those larger cap stocks, reducing those positions, and then again, recognizing some of those gains that they may not have wanted to recognize in 2024 and [shifting] down cap, looking at stocks like Twilio (TWLO)."" He also highlights Robinhood (HOOD) as an opportunity for investors, given the ""more friendly crypto policy from the new administration."" Johnson advises viewers not to forget optical companies, like Coherent (COHR), which ""could be a better place to put some money to work."" To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Naomi Buchanan.",https://finnhub.io/api/news?id=c829b5dbe0b9cd17febadd0e1a1ea2ecfe8ec61a3755f5a8999cce9356de9019
AAPL,1735318369,Apple's AI Strategy Could Send Its Stock to $325--Here's Why You Need to Pay Attention Now,"Wedbush analysts predict a ""golden era"" for Apple as AI-driven upgrades boost iPhone sales and services revenue.",https://finnhub.io/api/news?id=886bdb97fb7da26e9c6ad5c0cd9f2436fe1ab2812527dc49ffaaec5689e3c8e7
AAPL,1735317660,Apple May be First to a $4 Trillion Market Cap. Will It Hold?,Apple stock needs to close at or above $264.623 for the iphone maker to reach a $4 trillion market cap.,https://finnhub.io/api/news?id=817488eba3a73fe3125674f9db9f51d8b6a14548b068a40abd9b01582e73f961
AAPL,1735313520,Yelp Gains 13% in Three Months: How Should Investors Play the Stock?,"YELP is rapidly expanding its product features and partner base, thereby strengthening revenues from its advertising services.",https://finnhub.io/api/news?id=12b25cb184d4e8d3c2a9b0fa87054c72cbb4bd70955f9b0626db018655b03ffa
AAPL,1735312293,The AI stock trade is starting to shift beyond the 'Magnificent 7',Strategists expect the artificial intelligence trade will mature in 2025 to benefit companies beyond those buying and creating new AI chips.,https://finnhub.io/api/news?id=81051bc31c460dd5170802f87d405ef93aed70a65424c0730c7f9ce323936372
AAPL,1735312046,Apple Inc. (AAPL): Billionaire D.E. Shaw Is Bullish On This Stock Right Now,"We recently compiled a list of the 10 Best Stocks to Buy According to Billionaire D.E. Shaw. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against the other stocks. Equity market pricing is never perfect due to supply and demand imbalances, emotional reactions, and errors. Billionaire investor David […]",https://finnhub.io/api/news?id=682a57028226f3aff366af9b2d18879b6dca0218d34ec4d51eb72ad04a6f15af
AAPL,1735311749,Google's Search Business is at Risk; Time to Be Cautious,The search engine giant may suffer in the face of antitrust regulations,https://finnhub.io/api/news?id=3ce401d12fa788c1081fd3ddb44f3155b27f0c72872506369e54c0b20d0ad0f5
AAPL,1735306600,Apple Joins Google's Antitrust Battle Over Online Search,Multiple Reasons Drive Apple's Support in Antitrust Defense,https://finnhub.io/api/news?id=9995304ce57cc9ee7687f0338ac595af6e25dc937baa0f42bb8472b6e1111b0d
AAPL,1735305000,Netflix’s Big Game Is Just Getting Started,"The company’s foray into live sports caps a strong year, but the stock’s rich valuation sets a high bar for a follow-up act.",https://finnhub.io/api/news?id=a36913a3d6fe534ed83472989dcc6284ab7c0387f3784f8f86d654884efc45e1
AAPL,1735303505,Wedbush raises Apple price target to Street-high of $325,"Wedbush analyst Daniel Ives raised the firm’s price target on Apple (AAPL) to Street-High of $325 from $300 and keeps an Outperform rating on the shares. The firm believes Apple is heading into a multi-year AI-driven iPhone upgrade cycle, which is still being underestimated by the Street. Furthermore, Wedbush sees a growth catalyst from a new multi-billion annual services revenue stream from apps built around AI, along with catalyzing iPhone upgrades across the board over the next 12 to 18 month",https://finnhub.io/api/news?id=78a4f668d251737fe44924770905fce7e9776b875ce212c97232be9c142c3157
AAPL,1735302833,Apple poised to cross $4 trillion threshold,"Apple stock has risen 40% this year, largely on the promise of AI improvements to iPhone.",https://finnhub.io/api/news?id=12ad5d78aeef8cb2f9833717eb06f9c815dcc723cb3095941c7c790ce08b42a9
AAPL,1735302608,"Apple seeks to participate in Google’s U.S. antitrust trial, Reuters says","Apple (AAPL) has asked to participate in Google’s (GOOGL) U.S. antitrust trial over online search, arguing it cannot rely on Google to defend revenue-sharing arguments that send the iPhone maker billions of dollars each year for making Google the default engine on its phones, Jody Godoy of Reuters reports. Apple does not plan to build its own search engine and made $20B from its agreement with Google in 2022 alone. Apple wants to call witnesses to testify at an April trial. Published first on Th",https://finnhub.io/api/news?id=0feac1b5093ef7f60830170d114edff8908f533e322c4456b51dbde387c63f9b
AAPL,1735299978,Lenovo Turning To AI To Drive A New Chapter Of Growth,"Discover how Lenovo's AI investments are set to drive revenue growth, but challenges like political uncertainties and competition loom.",https://finnhub.io/api/news?id=0a78f5d002a536f5d71cf77a23a3f8d3c4465f62b79181aebded3a80ea945b20
AAPL,1735298948,"Apple AI Gambit Is Worth $34 More a Share, Dan Ives Says","-- Wedbush senior equity research analyst Dan Ives explains why he sees Apple on its way to a $4 trillion market cap. Speaking with Annmarie Hordern on Bloomberg Television, Ives also discusses the...",https://finnhub.io/api/news?id=21ad36a6623608541999f582f3daf0f07db047512833ccc21ce5e0a49b4868ff
AAPL,1735298104,Apple to Hit $4 Trillion Valuation After 39% Surge in 2024,Record-Breaking: Apple Just $80B Away from $4 Trillion Market Cap,https://finnhub.io/api/news?id=805db40d1170cb1a1d0a825a7c8ffec444083a2d81ce3a43848f7a82e2ddf3c8
AAPL,1735296300,Is Berkshire Hathaway a Millionaire Maker?,"Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) has minted many millionaires during the past six decades.  If you had invested $10,000 in Berkshire on May 10, 1965 -- the day Warren Buffett's investment fund took full control of the struggling textile maker -- your investment would be worth a whopping $381.9 million today.  Under Buffett, Berkshire liquidated its textile business, acquired insurance and energy companies, and expanded into other industries.",https://finnhub.io/api/news?id=44afacbafdfc62c0a2739481f2aca77b0c6ba8966289183a2c59887f6c45513f
AAPL,1735293600,"Year Of The Dragon: Comprehensive Review Of My 2024 Stock Picks, And Current Ratings","2024 was Year of the Dragon, and with just a few remaining trading days, it appears that broad U.S. markets will post another year of big gains.",https://finnhub.io/api/news?id=b22dcba893a1176c9ad58053309db3c2d179978722d142f8f6a27243d95baac7
AAPL,1735290360,5 Seemingly Unstoppable Stocks I'd Sell Right Now,Five of Wall Street's most-popular stocks could be in for a rude awakening in the new year.,https://finnhub.io/api/news?id=8350e765700d2ecc47c4d3a014d4f41c503464a4f19f33d87d6a9e813f78d348
AAPL,1735290058,The year Washington tried to humble Big Tech,"The US government long had the nation’s biggest tech giants in its sights, and in 2024 it hit bullseye. But Wall Street doesn't appear rattled — yet.",https://finnhub.io/api/news?id=041365b78bf7b637e9985ecf741b00263cdb57ecc3ffc8aca482da3c04474a1c
AAPL,1735282325,Digital Storytelling with Namo Author: A Comprehensive eBook Creation Tool,"Namo Author, developed by Arasoft, is a user-friendly WYSIWYG eBook authoring tool designed to simplify the creation of interactive, multimedia-rich eBooks without the need for coding expertise. It...",https://finnhub.io/api/news?id=ae002eebe89588367d9a373d597d10ecd9ec297e3e383dc090aeeb0e020feb04
AAPL,1735274110,Apple: price target raised at Wedbush,"Wedbush on Thursday reaffirmed its 'outperform' rating on Apple while raising its price target from $300 to $325, seeing now for the tech giant 'a golden era of growth on the horizon in...",https://finnhub.io/api/news?id=6e6bee2bfa0587967ac27d78176305d785eccb7f11f30a0624eae02149214abb
AAPL,1733844573,Dow Jones Stocks: Apple Hits More Highs; Nvidia Finds Support,"Apple stock rallied to new highs, further above a recent buy point, while Nvidia found support at a key level Tuesday.",https://finnhub.io/api/news?id=7d7d4e28d41af4fdfb0810fc755daa6487851f5d32e556edb900643588a00d09
AAPL,1735253121,Apple (AAPL) Ascends While Market Falls: Some Facts to Note,"Apple (AAPL) concluded the recent trading session at $259.02, signifying a +0.32% move from its prior day's close.",https://finnhub.io/api/news?id=8d92b8b38bf722de47b0261725100c3e79c666145888735fa7fe886d409055c9
AAPL,1735245500,Dan Niles on Apple (AAPL): Data is ‘Somewhat Disappointing’ and Stock is ‘Pretty Expensive,"We recently published a list of 10 AI Stocks Wall Street is Talking About. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other AI stocks Wall Street is talking about. Defiance ETFs CEO and CIO Sylvia Jablonski said in a recent program on Bloomberg that there […]",https://finnhub.io/api/news?id=c2d053fa29bca5c95b4bdc49497560fdc54b882197c2d9a12863665384787130
AAPL,1735240680,Apple Stock Hasn’t Had a Streak Like This Since 2010. What It Means as Value Nears $4 Trillion.,"Apple  is on the cusp of an artificial-intelligence-fueled “golden era of growth,” Wedbush analysts argued Thursday as they raised their price target on shares of the tech giant.  Wedbush analyst Dan Ives increased his price target to $325, a Wall Street high, and maintained an Outperform rating, just days after reiterating a $300 price target on the stock.  Analysts surveyed by FactSet have an average price target of $248.14 on Apple shares.",https://finnhub.io/api/news?id=ad3d1792cc794ceccaeaa70cd62c27d1e792a3d5b77b78e48adac2d9f3ec765d
AAPL,1735240389,Apple Investors Cautioned Amid Recent Rally,BTIG analyst Jonathan Krinsky advises caution on Apple stock heading into January 2025.,https://finnhub.io/api/news?id=0e855f9a8a8af05bd515bad2c4c608fa7bd37dbe5f19f62104b5c212cfb7e25b
AAPL,1735231231,"Apple On Cusp Of 'Golden Era Of Growth,' Analyst Says","With Apple stock in record-high territory, a longtime Apple bull on Thursday raised his price target to the highest level on Wall Street.",https://finnhub.io/api/news?id=d3409e4ebc25c6fb3ebb5fdef14d22a524758f08e7d76203f2935e60982ba45a
AAPL,1735218023,Funds Want A Piece Of This Fashionable AI Stock — And Its Breakout,"With Nvidia AWOL, Ralph Lauren stock joins Meta among new buys by top funds as the fashion icon eyes a breakout.",https://finnhub.io/api/news?id=c72dbca7d39a39776425bec1ced46000d26fb78a84626c888a96c78b809b0584
AAPL,1735230420,The Biggest News Stories of 2024,"A lot happened in this year, from wars to the election to AI. Here’s a timeline, including some of the year’s best photos.",https://finnhub.io/api/news?id=71aa2175b91d07f85078ffdf87a2f0c75873b160be08ee014811b3e0c20d77a0
AAPL,1735229846,Apple's price target bumped to $325 by Wedbush,"Wedbush Securities is growing increasingly bullish on Apple (AAPL), with analyst Dan Ives raising the company's price target from $300 to $325. The upgrade comes as Apple approaches a $4 trillion market capitalization, and Ives cites the upcoming iPhone 16 cycle as the catalyst for what he calls a ""new golden era"" for the tech giant. Catalysts anchors Brad Smith and Brian Sozzi break down the details. To watch more expert insights and analysis on the latest market action, check out more Catalysts here. This post was written by Angel Smith",https://finnhub.io/api/news?id=0b9eb5b6114aac71a654410448ffc1bbb5927ead4a72ac34beae72d3cdf7c147
AAPL,1735229549,"Apple Stock to Hit $325, Wedbush Securities Cites ""Golden Era of Growth""",Apple on Track for $4 Trillion Market Cap as Wedbush Sets $325 Target,https://finnhub.io/api/news?id=786c327ca252816ee27002caf92f98a0c0aaa27b1d69c7077c7ba37f9b1b91fd
AAPL,1735228756,Apple Stock Hits All-Time High Thursday as Analyst Sees 'Golden Era of Growth' With AI,"Apple shares closed at an all-time high Thursday after Wedbush analysts raised their price target for the stock, telling clients they expect the iPhone maker could be headed for a ""golden era of growth"" driven by demand for artificial intelligence.",https://finnhub.io/api/news?id=cc76e91b0f75cc677db5fc2331aeb7f62035585b89b21102d0c4d333e81085f4
AAPL,1735228756,Apple Stock Gets Target Boost From Analyst Who Sees 'Golden Era of Growth' With AI,"Wedbush analysts raised their price target for Apple's stock Thursday, telling clients they expect the iPhone maker could be headed for a ""golden era of growth"" driven by demand for artificial intelligence.",https://finnhub.io/api/news?id=228f1d9394a256e9b858bc8faa70329d35a1155e4dd7891ba6fc75ec641c4df8
AAPL,1735227741,Apple stock touches intraday high after nod of confidence from Wall Street,Apple stock hit an all-time intraday high Thursday after a nod of confidence in its continued upswing from Wall Street.,https://finnhub.io/api/news?id=e48f261c4ce25b0f51457292466658002e46ea04dca19b16f89cdc3147e6a8f1
AAPL,1735227689,Apple Inc. (AAPL): AI Feature Faces Criticism After False Headline Sparks BBC Complaint,"We recently compiled a list of the 10 AI News You Can’t Miss. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against the other AI stocks you can’t miss. According to a Department of Energy-backed study, U.S. data center power demand could nearly triple in the next three […]",https://finnhub.io/api/news?id=7f0935f4b4a9c4c45961ea9be6db506fff24ffbaf20df1876afce1a9b02078a1
AAPL,1735224900,Why this analyst thinks Apple stock has 'a difficult set-up for January',"Investing.com -- Apple Inc's (NASDAQ:AAPL) recent rally may face turbulence in the new year, according to a note from BTIG. The world's largest company has logged five consecutive weeks of gains over 2%, a streak last seen in 2010.",https://finnhub.io/api/news?id=b85a0694d987a90f8354bb8c03730a22b8c40aed5c1320aea2d2a1aa9f6878a5
AAPL,1735224835,Apple Eyes 240M iPhone Boom Amid AI Revolution--Wedbush Hikes Target to $325,"AI-powered upgrades and robust demand fuel Wedbush's $325 target, projecting Apple's largest sales year ever",https://finnhub.io/api/news?id=1516fb1a819374b7e1c86c2b86e6e0f35e2ad4a7fd7bb0cdca527fc40e5fe448
AAPL,1735224294,Wedbush lifts Apple price target by $25 banking on AI-driven growth,"Investing.com -- Wedbush raised its price target on Apple Inc (NASDAQ:AAPL) to $325 from $300 banking on transformative AI-driven iPhone upgrade cycle poised to fuel growth into 2025. The brokerage maintained its ""outperform"" rating, projecting Apple’s market cap to cross the $4 trillion mark.",https://finnhub.io/api/news?id=56b5aeedadd1a7c713508215522d794d21b06b1e1c8bcde758f892ef84c811e7
AAPL,1735223409,Wall Street Bulls Look Optimistic About Apple (AAPL): Should You Buy?,"According to the average brokerage recommendation (ABR), one should invest in Apple (AAPL). It is debatable whether this highly sought-after metric is effective because Wall Street analysts' recommendations tend to be overly optimistic. Would it be worth investing in the stock?",https://finnhub.io/api/news?id=2debf3203718ba96893909afa7bcce0dc376a538ea2c03a3066d5cbd93c6e443
AAPL,1735222394,"From Microsoft to Nvidia, the AI agents are coming in 2025","Big Tech will lean heavily into AI agents in 2025. And if the technology works as promised, it could make som tedious tasks a lot easier.",https://finnhub.io/api/news?id=7c0b52c97f3f840e6385d2f59f82ecaaee98b2262f48a52b4240c3a276b5e777
AAPL,1735221600,"How To Build A Strategically Balanced $50,000 Dividend Portfolio To Be Well-Positioned For 2025","Learn how to build a $50,000 dividend portfolio to position yourself well for 2025 with a focus on dividend income, growth, and diversification.",https://finnhub.io/api/news?id=9d183864ed70a18fc1686cc585a273143ae890c1b533464bb2dfd293fc385a66
AAPL,1735220700,Apple Stock Price Target Gets Boost as AI-Driven Growth ‘Renaissance’ Approaches,"Apple  is on the cusp of an artificial-intelligence-fueled “golden era of growth,” Wedbush analysts argued Thursday as they raised their price target on shares of the tech giant.  The analysts increased their price target to $325, a Wall-Street high, and maintained an Outperform rating, just days after reiterating a $300 price target on the stock.  Analysts surveyed by FactSet have an average price target of $248.14 on  Apple  shares.",https://finnhub.io/api/news?id=d2d1d150e60ee2845900a0be6d53c8a15ee428e7c352947a1ef979165c6e117f
AAPL,1735218900,"7 Vanguard ETFs to Buy With $1,000 and Hold Forever",How does a double-digit average annual return over a decade sound?,https://finnhub.io/api/news?id=f396a9ad24cddf90a907dbe8132373b8b3543877cca0e9fcc04d23ef2c9f991b
AAPL,1735216496,"Apple, the world's most-valuable company, could soon be valued at more than $4 trillion.","Apple, the world's most-valuable company, could soon be valued at more than $4 trillion.",https://finnhub.io/api/news?id=c58756142c74d0f653cae27bf00a5e454bcd0afab510691b01d1b74266b4c84a
AAPL,1735209000,Tech That Will Change Your Life in 2025,"Weather forecasts will get smarter, EVs could get pricier, crypto will be for everyday investors and AI will be everywhere",https://finnhub.io/api/news?id=633da55c5ad78154459634d377f2f4a6a16e1d358bac93664e3fa96ba78e2edc
AAPL,1735207560,4 of Wall Street's Most Prominent Artificial Intelligence (AI) Stocks Have Made a Shocking $1.23 Trillion Investment,"Nvidia, Meta Platforms, Alphabet, and Apple have collectively spent far more on this than they have on developing artificial intelligence (AI) solutions.",https://finnhub.io/api/news?id=b0a64d71b5d6051a38e4c39389c062dac891e04b707e5b075c206bd5a05e83ca
AAPL,1735205100,Prediction: 2 AI Stocks Will Be Worth More Than Apple Stock by Year-End in 2025,"Apple is currently the most valuable publicly traded company in the world, with a market value of $3.9 trillion.  The company has held that title for the better part of a decade but has yet to demonstrate it can monetize artificial intelligence (AI).  Nvidia (NASDAQ: NVDA) is currently worth $3.4 trillion.",https://finnhub.io/api/news?id=f27925e21278db9af282fb8538b4b37501cc5053b25afbeca54725f60105a7f1
AAPL,1735178400,Flying Was Already the Worst. Then America Stopped Using Headphones.,"Some travelers are confronting people who think it’s OK to have phone conversations on speaker, but it doesn’t always end well",https://finnhub.io/api/news?id=c33d29b1f8ae68e0d1054c50216e40095916aeca7189fddbdbf2530d7b2b4be1
AAPL,1735173949,JGRO: Losing Steam Compared To Its Peers,"JGRO's performance was promising in its first 20 months, but it has lagged passive large-cap growth ETFs for six months. Read why JGRO ETF is a Hold.",https://finnhub.io/api/news?id=2f6e89fae79deea794936c2ac7d63ab4f3bc65c77a832ce731932580fd5d7833
AAPL,1735122840,35% of Warren Buffett's $296 Billion Portfolio Is Invested in 3 Artificial Intelligence (AI) Stocks,"Since Warren Buffett became the CEO of Berkshire Hathaway (NYSE: BRK.A)(NYSE: BRK.B) in 1965, its stock has delivered a compound annual return of 19.8%.  You won't ever see Buffett chasing the latest stock market trend -- not even one as powerful as artificial intelligence (AI).  With that said, three of the existing stocks in Berkshire's $296 billion portfolio of publicly traded securities are integrating AI into their legacy businesses in very unique ways.",https://finnhub.io/api/news?id=82d623d518271da7337a3007f8338775cc344720bafe6eed756a28c3572eb058
AAPL,1735120800,Nvidia Stock Investors Just Got Bad News From AI Semiconductor Rival Broadcom,"Complex data center workloads like training machine learning models and running artificial intelligence (AI) applications would take a very long time if powered only by central processing units (CPUs).  In that semiconductor vertical, Nvidia (NASDAQ: NVDA) graphics processing units (GPUs) have emerged as the industry standard.  In fact, the company has between 80% and 95% market share in AI accelerators, according to analysts.",https://finnhub.io/api/news?id=a5ac75160dcc89f08d0dcb43c722e70b686b191b2ec0a80e24257faff4763feb
AAPL,1735118940,"Meet the Magnificent Vanguard ETF With 37.6% of Its Portfolio Invested in Nvidia, Apple, and Microsoft","This chart features all eight American technology stocks with valuations of $1 trillion or more, and their respective returns in 2024 so far.  Buying an exchange-traded fund (ETF) with a high level of exposure to those trillion-dollar market leaders might be a simpler option for investors compared to buying them individually.  The Vanguard Mega Cap Growth ETF (NYSEMKT: MGK) offers exactly that -- more than one-third of the entire value of its portfolio is tied up in just three of the names in the chart.",https://finnhub.io/api/news?id=91cc072bed5b78c1dff44ffdd956d06b8b40242921afc63dd8c41fe38184bee9
AAPL,1735104000,Carillon ClariVest Capital Appreciation Fund Q3 2024 Commentary,"During the third quarter of 2024, stock selection contributed the most to Fund performance, while sector allocation detracted.",https://finnhub.io/api/news?id=6baa8059ce85ac5f9c323737fb1dee04564d27f885d6fd788d923941eb2c945e
AAPL,1735084860,This Is the Cheapest Magnificent Seven Stock. It’s Worth Considering for the New Year.,This Is the Cheapest Magnificent Seven Stock. It’s Worth Considering for the New Year.,https://finnhub.io/api/news?id=f00e6e34bfaecbc4850682c5afc2585816318db1b46f79cf92f367220223e6ad
AAPL,1735084860,How smartphones powered the AI boom in 2024,"Samsung, Google and Apple all launched flagship generative AI tools on their devices during the year.",https://finnhub.io/api/news?id=a96e43b1d1afc501f96b55ed9d82add89387d2dc55c8ee48efdbb22df28dc211
AAPL,1735066498,"AI will be viewed as a 'national asset' for the US under Trump, says one trade group CEO","The tech industry is bracing for changes as President-elect Donald Trump returns to the White House in 2025. Chamber of Progress CEO and founder Adam Kovacevic joins Brad Smith and Josh Lipton on Market Domination Overtime to discuss his tech industry outlook. ""One of the, I think, good pieces of news is that President-elect Trump has appointed a number of people from the tech world, venture capitalists, people with tech experience to prominent positions,"" Kovacevic says, noting that this is a ""good sign"" for the industry. He adds that Trump's second term will likely lead to a shift in the US government's attitude toward AI. The Biden administration's ""main approach to artificial intelligence was to say, 'This is an area where we ought to tread carefully, put up guardrails, and focus on safety,'"" Kovacevic says. ""What I think you are going to see with Trump is a pivot from safety to really [seeing] AI as an economic asset for the United States, a national asset for the United States, where we should go out and beat other countries, particularly China in AI."" Watch the video above to hear more about the expected tech landscape in 2025, including the possible TikTok ban, Big Tech execs courting Trump, Musk's role in the US government, and more. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime here. This post was written by Naomi Buchanan.",https://finnhub.io/api/news?id=1b73c475cb6fef7bfa6029958a47690e4906aa1118be6cf57fa6c78ea69d349f
